nationality,host_2,host,run_factor,wkt_factor,all_away_runs_factor,all_away_wkts_factor
India,India,India,1.0,1.0,1.0096494132827194,0.997170162163027
India,India,Ireland,1.0147331782662203,0.9852590575927819,1.0096494132827194,0.997170162163027
India,India,New Zealand,1.0105875137508338,0.9817318923570367,1.0096494132827194,0.997170162163027
India,India,South Africa,1.0146127129500806,0.9984157809111284,1.0096494132827194,0.997170162163027
India,India,Sri Lanka,1.0009735323135924,1.0494036468885861,1.0096494132827194,0.997170162163027
India,India,United Arab Emirates,0.9943520352916588,1.0354949386256815,1.0096494132827194,0.997170162163027
India,India,United States of America,1.0028855216016024,1.0155050961906738,1.0096494132827194,0.997170162163027
India,India,West Indies,1.0037693645124521,1.0084087803892352,1.0096494132827194,0.997170162163027
India,India,Zimbabwe,1.0211710460343828,0.9810307285167671,1.0096494132827194,0.997170162163027
Ireland,Ireland,Australia,1.0133126932416585,1.003761172639541,1.0096494132827194,0.997170162163027
Ireland,Ireland,Bangladesh,1.0240964877284935,0.9984026656636446,1.0096494132827194,0.997170162163027
Ireland,Ireland,England,1.0084856576514145,1.0062310105505434,1.0096494132827194,0.997170162163027
Ireland,Ireland,India,1.0187985195112166,1.0200944951432105,1.0096494132827194,0.997170162163027
Ireland,Ireland,Ireland,1.0,1.0,1.0096494132827194,0.997170162163027
Ireland,Ireland,Netherlands,1.0090440169149792,0.9935615211395992,1.0096494132827194,0.997170162163027
Ireland,Ireland,Oman,1.0096822813529829,1.0236286407964539,1.0096494132827194,0.997170162163027
Ireland,Ireland,Scotland,1.0084742275282785,1.0099779657369616,1.0096494132827194,0.997170162163027
Ireland,Ireland,Sri Lanka,1.0151860968544126,1.0153296296028196,1.0096494132827194,0.997170162163027
Ireland,Ireland,United Arab Emirates,1.0170287994073886,1.0163134606090491,1.0096494132827194,0.997170162163027
Ireland,Ireland,United States of America,1.0087422998013047,0.9936356055041041,1.0096494132827194,0.997170162163027
Ireland,Ireland,Zimbabwe,1.013025431698552,0.9940697307287067,1.0096494132827194,0.997170162163027
Namibia,Namibia,Namibia,1.0,1.0,1.0096494132827194,0.997170162163027
Nepal,Nepal,Nepal,1.0,1.0,1.0096494132827194,0.997170162163027
Nepal,Nepal,United States of America,0.9903578943609682,1.0180810285396886,1.0096494132827194,0.997170162163027
Nepal,Nepal,West Indies,0.9987653290695898,1.0232218127547987,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,Australia,0.9994319073130649,0.9796900862263938,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,England,1.003081203484646,0.9575296286424658,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,Ireland,1.0058598457748316,0.946247232534305,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,Nepal,1.0032636006087696,0.9676882535620339,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,Netherlands,1.0,1.0,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,New Zealand,1.0080029491993812,0.9639838048934462,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,Oman,1.0028359714439505,0.9711573811769909,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,United Arab Emirates,1.0067671785956915,0.9758128849160305,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,United States of America,0.9987469428150607,0.9667034264904938,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,West Indies,1.0060263385217092,0.9657519522743512,1.0096494132827194,0.997170162163027
Netherlands,Netherlands,Zimbabwe,1.0054666522214544,0.970088361778251,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,Australia,1.0115199133994257,0.9862560905035014,1.0096494132827194,0.997170162163027
