nationality,host_2,host,run_factor,wkt_factor,all_away_runs_factor,all_away_wkts_factor
South Africa,South Africa,Pakistan,1.0032096533152681,1.0333165784514633,1.013192750745889,0.9626003979550805
South Africa,South Africa,South Africa,1.0,1.0,1.013192750745889,0.9626003979550805
South Africa,South Africa,United Arab Emirates,0.9990943851848897,1.0565379810509263,1.013192750745889,0.9626003979550805
South Africa,South Africa,West Indies,1.0023639777508768,1.0634835621301018,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,Australia,1.0162528525720194,0.9759590298334782,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,Bangladesh,0.9971838916977811,0.9486972364046429,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,China,0.9956032289582613,0.9437329739490857,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,England,1.0032025891547685,0.9475815767085114,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,India,1.0007802668915966,0.9433616606002424,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,Malaysia,0.9999746719432449,0.9415398304799297,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,New Zealand,1.0084295352438817,0.9161098381815435,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,Pakistan,1.0017734166895527,0.9396762349534786,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,South Africa,0.9975005337583419,0.9721471833083545,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,Sri Lanka,1.0,1.0,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,United Arab Emirates,1.0017690187590624,0.9408824937694045,1.013192750745889,0.9626003979550805
Sri Lanka,Sri Lanka,West Indies,1.0018434150668305,0.9439083057180936,1.013192750745889,0.9626003979550805
West Indies,West Indies,Australia,1.0557372997324055,0.9309518485092223,1.013192750745889,0.9626003979550805
West Indies,West Indies,England,1.0357081200275404,0.9062341656580633,1.013192750745889,0.9626003979550805
West Indies,West Indies,India,1.0430075216256531,0.9478669380085964,1.013192750745889,0.9626003979550805
West Indies,West Indies,New Zealand,1.0374846946411127,0.9019524981005793,1.013192750745889,0.9626003979550805
West Indies,West Indies,Pakistan,1.042051438934655,0.9424875811020538,1.013192750745889,0.9626003979550805
West Indies,West Indies,Sri Lanka,1.042825396245903,0.9498376349669949,1.013192750745889,0.9626003979550805
West Indies,West Indies,United Arab Emirates,1.0422467572583596,0.943418152893845,1.013192750745889,0.9626003979550805
West Indies,West Indies,West Indies,1.0,1.0,1.013192750745889,0.9626003979550805
