nationality,host_2,host,run_factor,wkt_factor,all_away_runs_factor,all_away_wkts_factor
South Africa,South Africa,Hong Kong,1.0086445442593686,1.0354763088120198,1.005356654893407,1.0280649402473991
South Africa,South Africa,India,1.0040539647404294,1.0321358604738675,1.005356654893407,1.0280649402473991
South Africa,South Africa,Pakistan,1.0046576124348552,1.0001781889628603,1.005356654893407,1.0280649402473991
South Africa,South Africa,South Africa,1.0,1.0,1.005356654893407,1.0280649402473991
South Africa,South Africa,United Arab Emirates,1.0031665710333966,1.025820441766497,1.005356654893407,1.0280649402473991
South Africa,South Africa,West Indies,0.9941898647174682,1.0293652254292756,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,Australia,0.9993117354064261,1.0117473974661808,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,Bangladesh,1.0074165561871904,1.0217490262166955,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,China,0.9938185066850546,1.0342486044398966,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,England,0.9913474671348872,1.0193274301392035,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,Malaysia,0.9936217076784191,1.020098424453108,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,Pakistan,1.0028659282876573,1.020010606763689,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,South Africa,0.9917781124285074,1.0346895160165215,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,Sri Lanka,1.0,1.0,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,United Arab Emirates,1.0041249571739639,1.0481752629365801,1.005356654893407,1.0280649402473991
Sri Lanka,Sri Lanka,West Indies,0.9904185776671252,1.03695244179014,1.005356654893407,1.0280649402473991
West Indies,West Indies,Australia,1.0045153014724888,0.9987614307127595,1.005356654893407,1.0280649402473991
West Indies,West Indies,England,0.9966986678172642,1.0098698809744042,1.005356654893407,1.0280649402473991
West Indies,West Indies,India,1.0115932336942748,1.0206493593897494,1.005356654893407,1.0280649402473991
West Indies,West Indies,New Zealand,1.0086642583743963,1.0228789117657429,1.005356654893407,1.0280649402473991
West Indies,West Indies,Pakistan,1.006601314775715,1.0140162957103043,1.005356654893407,1.0280649402473991
West Indies,West Indies,Sri Lanka,1.0067077697669669,1.0072886886522134,1.005356654893407,1.0280649402473991
West Indies,West Indies,West Indies,1.0,1.0,1.005356654893407,1.0280649402473991
