balls_bowled_career,runs_weight_curve,wkts_weight_curve
0,0,0
1,0.000741264,0.000717555
2,0.001481978,0.001434596
3,0.002222143,0.002151121
4,0.002961759,0.002867133
5,0.003700827,0.003582631
6,0.004439347,0.004297616
7,0.00517732,0.005012087
8,0.005914746,0.005726046
9,0.006651625,0.006439492
10,0.007387958,0.007152427
11,0.008123745,0.00786485
12,0.008858987,0.008576762
13,0.009593683,0.009288163
14,0.010327836,0.009999053
15,0.011061443,0.010709434
16,0.011794507,0.011419304
17,0.012527028,0.012128666
18,0.013259006,0.012837518
19,0.013990441,0.013545861
20,0.014721334,0.014253697
21,0.015451685,0.014961024
22,0.016181495,0.015667844
23,0.016910764,0.016374157
24,0.017639492,0.017079963
25,0.01836768,0.017785262
26,0.019095328,0.018490056
27,0.019822437,0.019194343
28,0.020549007,0.019898125
29,0.021275038,0.020601403
30,0.022000531,0.021304175
31,0.022725487,0.022006444
32,0.023449905,0.022708208
33,0.024173786,0.023409469
34,0.02489713,0.024110227
35,0.025619938,0.024810481
36,0.026342211,0.025510234
37,0.027063948,0.026209484
38,0.02778515,0.026908233
39,0.028505817,0.02760648
40,0.02922595,0.028304226
41,0.02994555,0.029001471
42,0.030664616,0.029698216
43,0.031383149,0.030394461
44,0.032101149,0.031090207
45,0.032818617,0.031785453
46,0.033535553,0.032480201
47,0.034251958,0.03317445
48,0.034967832,0.0338682
49,0.035683175,0.034561453
50,0.036397988,0.035254209
51,0.037112271,0.035946467
52,0.037826025,0.036638229
53,0.038539249,0.037329494
54,0.039251945,0.038020264
55,0.039964112,0.038710537
56,0.040675752,0.039400315
57,0.041386864,0.040089599
58,0.042097449,0.040778388
59,0.042807507,0.041466682
60,0.043517039,0.042154483
61,0.044226045,0.04284179
62,0.044934525,0.043528604
63,0.045642481,0.044214925
64,0.046349911,0.044900753
65,0.047056817,0.04558609
66,0.047763199,0.046270935
67,0.048469058,0.046955288
68,0.049174393,0.04763915
69,0.049879205,0.048322522
70,0.050583495,0.049005403
71,0.051287263,0.049687794
72,0.051990509,0.050369696
73,0.052693234,0.051051108
74,0.053395438,0.051732031
75,0.054097121,0.052412466
76,0.054798285,0.053092412
77,0.055498928,0.053771871
78,0.056199052,0.054450842
79,0.056898658,0.055129325
80,0.057597744,0.055807322
81,0.058296313,0.056484833
82,0.058994363,0.057161857
83,0.059691896,0.057838395
84,0.060388912,0.058514448
85,0.061085412,0.059190016
86,0.061781395,0.0598651
87,0.062476862,0.060539698
88,0.063171814,0.061213813
89,0.063866251,0.061887444
90,0.064560172,0.062560592
91,0.06525358,0.063233256
92,0.065946473,0.063905438
93,0.066638853,0.064577138
94,0.06733072,0.065248355
95,0.068022073,0.065919091
96,0.068712915,0.066589346
97,0.069403244,0.06725912
98,0.070093061,0.067928413
99,0.070782367,0.068597226
100,0.071471162,0.069265558
101,0.072159447,0.069933412
102,0.072847221,0.070600786
103,0.073534486,0.071267681
104,0.074221241,0.071934098
105,0.074907487,0.072600037
106,0.075593224,0.073265497
107,0.076278453,0.073930481
108,0.076963175,0.074594987
109,0.077647388,0.075259016
110,0.078331094,0.075922569
111,0.079014294,0.076585645
112,0.079696987,0.077248246
113,0.080379174,0.077910371
114,0.081060856,0.078572022
115,0.081742032,0.079233197
116,0.082422703,0.079893898
117,0.083102869,0.080554125
118,0.083782532,0.081213878
119,0.08446169,0.081873158
120,0.085140346,0.082531965
121,0.085818498,0.083190299
122,0.086496147,0.083848161
123,0.087173294,0.08450555
124,0.087849939,0.085162468
125,0.088526083,0.085818915
126,0.089201725,0.08647489
127,0.089876867,0.087130395
128,0.090551508,0.087785429
129,0.091225649,0.088439993
130,0.09189929,0.089094088
131,0.092572432,0.089747713
132,0.093245075,0.09040087
133,0.093917219,0.091053557
134,0.094588866,0.091705777
135,0.095260014,0.092357528
136,0.095930665,0.093008812
137,0.096600818,0.093659628
138,0.097270475,0.094309977
139,0.097939636,0.09495986
140,0.0986083,0.095609276
141,0.099276469,0.096258227
142,0.099944142,0.096906711
143,0.100611321,0.097554731
144,0.101278005,0.098202285
145,0.101944195,0.098849375
146,0.102609891,0.099496
147,0.103275093,0.100142161
148,0.103939803,0.100787859
149,0.10460402,0.101433093
150,0.105267744,0.102077865
151,0.105930976,0.102722174
152,0.106593717,0.10336602
153,0.107255967,0.104009404
154,0.107917725,0.104652327
155,0.108578993,0.105294789
156,0.109239771,0.105936789
157,0.109900059,0.106578329
158,0.110559858,0.107219408
159,0.111219167,0.107860028
160,0.111877988,0.108500187
161,0.112536321,0.109139888
162,0.113194165,0.109779129
163,0.113851522,0.110417912
164,0.114508392,0.111056236
165,0.115164774,0.111694102
166,0.11582067,0.112331511
167,0.11647608,0.112968462
168,0.117131004,0.113604956
169,0.117785443,0.114240994
170,0.118439396,0.114876575
171,0.119092865,0.1155117
172,0.119745849,0.116146369
173,0.12039835,0.116780583
174,0.121050366,0.117414341
175,0.1217019,0.118047645
176,0.12235295,0.118680495
177,0.123003518,0.11931289
178,0.123653603,0.119944832
179,0.124303207,0.12057632
180,0.124952329,0.121207355
181,0.12560097,0.121837938
182,0.12624913,0.122468068
183,0.12689681,0.123097745
184,0.127544009,0.123726971
185,0.128190729,0.124355745
186,0.128836969,0.124984068
187,0.129482731,0.125611941
188,0.130128013,0.126239362
189,0.130772818,0.126866334
190,0.131417144,0.127492856
191,0.132060993,0.128118928
192,0.132704365,0.128744551
193,0.133347259,0.129369725
194,0.133989677,0.12999445
195,0.134631619,0.130618727
196,0.135273085,0.131242556
197,0.135914076,0.131865937
198,0.136554591,0.132488872
199,0.137194632,0.133111359
200,0.137834198,0.133733399
201,0.13847329,0.134354993
202,0.139111908,0.134976142
203,0.139750053,0.135596844
204,0.140387725,0.136217101
205,0.141024924,0.136836913
206,0.141661651,0.13745628
207,0.142297906,0.138075203
208,0.142933689,0.138693682
209,0.143569001,0.139311717
210,0.144203843,0.139929308
211,0.144838213,0.140546456
212,0.145472113,0.141163162
213,0.146105544,0.141779425
214,0.146738504,0.142395245
215,0.147370996,0.143010624
216,0.148003019,0.143625561
217,0.148634573,0.144240057
218,0.149265659,0.144854112
219,0.149896278,0.145467727
220,0.150526429,0.146080901
221,0.151156112,0.146693635
222,0.151785329,0.147305929
223,0.15241408,0.147917785
224,0.153042364,0.148529201
225,0.153670183,0.149140178
226,0.154297537,0.149750717
227,0.154924425,0.150360818
228,0.155550849,0.150970481
229,0.156176808,0.151579706
230,0.156802304,0.152188495
231,0.157427335,0.152796846
232,0.158051904,0.153404762
233,0.158676009,0.15401224
234,0.159299652,0.154619283
235,0.159922832,0.155225891
236,0.160545551,0.155832063
237,0.161167808,0.1564378
238,0.161789604,0.157043102
239,0.162410938,0.157647971
240,0.163031813,0.158252405
241,0.163652227,0.158856405
242,0.164272181,0.159459972
243,0.164891675,0.160063106
244,0.165510711,0.160665807
245,0.166129287,0.161268076
246,0.166747405,0.161869912
247,0.167365065,0.162471317
248,0.167982267,0.16307229
249,0.168599011,0.163672832
250,0.169215298,0.164272943
251,0.169831129,0.164872623
252,0.170446503,0.165471873
253,0.17106142,0.166070693
254,0.171675882,0.166669084
255,0.172289889,0.167267045
256,0.17290344,0.167864577
257,0.173516537,0.16846168
258,0.174129179,0.169058355
259,0.174741367,0.169654601
260,0.175353101,0.17025042
261,0.175964381,0.170845811
262,0.176575209,0.171440775
263,0.177185584,0.172035312
264,0.177795506,0.172629422
265,0.178404976,0.173223106
266,0.179013995,0.173816365
267,0.179622562,0.174409197
268,0.180230678,0.175001604
269,0.180838343,0.175593586
270,0.181445557,0.176185143
271,0.182052322,0.176776276
272,0.182658637,0.177366984
273,0.183264502,0.177957269
274,0.183869918,0.17854713
275,0.184474886,0.179136568
276,0.185079405,0.179725583
277,0.185683476,0.180314175
278,0.186287099,0.180902345
279,0.186890275,0.181490093
280,0.187493003,0.182077419
281,0.188095285,0.182664323
282,0.18869712,0.183250807
283,0.18929851,0.18383687
284,0.189899453,0.184422512
285,0.190499951,0.185007734
286,0.191100004,0.185592536
287,0.191699612,0.186176918
288,0.192298776,0.186760881
289,0.192897495,0.187344425
290,0.193495771,0.18792755
291,0.194093603,0.188510257
292,0.194690992,0.189092546
293,0.195287938,0.189674417
294,0.195884442,0.19025587
295,0.196480503,0.190836906
296,0.197076123,0.191417526
297,0.197671301,0.191997728
298,0.198266038,0.192577514
299,0.198860334,0.193156885
300,0.19945419,0.193735839
301,0.200047605,0.194314378
302,0.200640581,0.194892502
303,0.201233117,0.195470211
304,0.201825214,0.196047506
305,0.202416872,0.196624386
306,0.203008091,0.197200853
307,0.203598872,0.197776905
308,0.204189215,0.198352545
309,0.204779121,0.198927771
310,0.205368589,0.199502585
311,0.20595762,0.200076986
312,0.206546215,0.200650975
313,0.207134373,0.201224552
314,0.207722095,0.201797717
315,0.208309382,0.202370472
316,0.208896234,0.202942815
317,0.20948265,0.203514748
318,0.210068632,0.20408627
319,0.210654179,0.204657382
320,0.211239292,0.205228084
321,0.211823972,0.205798377
322,0.212408218,0.20636826
323,0.212992031,0.206937735
324,0.213575411,0.207506801
325,0.214158359,0.208075459
326,0.214740875,0.208643708
327,0.215322959,0.20921155
328,0.215904611,0.209778985
329,0.216485833,0.210346012
330,0.217066623,0.210912632
331,0.217646983,0.211478846
332,0.218226913,0.212044654
333,0.218806413,0.212610055
334,0.219385483,0.213175051
335,0.219964124,0.213739641
336,0.220542336,0.214303826
337,0.22112012,0.214867607
338,0.221697475,0.215430983
339,0.222274402,0.215993954
340,0.222850902,0.216556522
341,0.223426974,0.217118686
342,0.22400262,0.217680447
343,0.224577838,0.218241804
344,0.22515263,0.218802759
345,0.225726996,0.219363311
346,0.226300937,0.219923461
347,0.226874452,0.220483209
348,0.227447541,0.221042555
349,0.228020206,0.2216015
350,0.228592447,0.222160044
351,0.229164263,0.222718187
352,0.229735655,0.22327593
353,0.230306624,0.223833273
354,0.23087717,0.224390215
355,0.231447293,0.224946758
356,0.232016993,0.225502901
357,0.232586271,0.226058646
358,0.233155126,0.226613992
359,0.233723561,0.227168939
360,0.234291573,0.227723488
361,0.234859165,0.228277639
362,0.235426336,0.228831392
363,0.235993087,0.229384748
364,0.236559417,0.229937707
365,0.237125328,0.23049027
366,0.237690819,0.231042435
367,0.238255891,0.231594205
368,0.238820544,0.232145579
369,0.239384779,0.232696557
370,0.239948595,0.233247139
371,0.240511993,0.233797327
372,0.241074974,0.23434712
373,0.241637538,0.234896518
374,0.242199684,0.235445522
375,0.242761414,0.235994132
376,0.243322727,0.236542348
377,0.243883624,0.237090171
378,0.244444106,0.237637601
379,0.245004172,0.238184638
380,0.245563823,0.238731283
381,0.246123059,0.239277535
382,0.24668188,0.239823396
383,0.247240288,0.240368865
384,0.247798281,0.240913942
385,0.248355861,0.241458628
386,0.248913027,0.242002923
387,0.24946978,0.242546828
388,0.250026121,0.243090343
389,0.250582049,0.243633467
390,0.251137565,0.244176202
391,0.25169267,0.244718547
392,0.252247363,0.245260504
393,0.252801645,0.245802071
394,0.253355516,0.24634325
395,0.253908976,0.24688404
396,0.254462026,0.247424442
397,0.255014666,0.247964457
398,0.255566896,0.248504084
399,0.256118718,0.249043324
400,0.25667013,0.249582177
401,0.257221133,0.250120643
402,0.257771728,0.250658723
403,0.258321915,0.251196416
404,0.258871694,0.251733724
405,0.259421065,0.252270647
406,0.259970029,0.252807184
407,0.260518586,0.253343336
408,0.261066737,0.253879104
409,0.261614481,0.254414486
410,0.262161819,0.254949485
411,0.262708752,0.2554841
412,0.263255279,0.256018331
413,0.263801401,0.256552179
414,0.264347118,0.257085644
415,0.264892431,0.257618726
416,0.265437339,0.258151426
417,0.265981844,0.258683743
418,0.266525945,0.259215679
419,0.267069642,0.259747232
420,0.267612937,0.260278405
421,0.268155829,0.260809196
422,0.268698318,0.261339606
423,0.269240405,0.261869636
424,0.269782091,0.262399285
425,0.270323375,0.262928554
426,0.270864257,0.263457444
427,0.271404739,0.263985954
428,0.27194482,0.264514085
429,0.272484501,0.265041836
430,0.273023782,0.265569209
431,0.273562663,0.266096204
432,0.274101144,0.266622821
433,0.274639227,0.267149059
434,0.27517691,0.26767492
435,0.275714195,0.268200404
436,0.276251082,0.268725511
437,0.27678757,0.269250241
438,0.277323661,0.269774594
439,0.277859355,0.270298571
440,0.278394651,0.270822172
441,0.278929551,0.271345397
442,0.279464054,0.271868247
443,0.279998161,0.272390722
444,0.280531872,0.272912822
445,0.281065188,0.273434547
446,0.281598108,0.273955898
447,0.282130633,0.274476875
448,0.282662764,0.274997478
449,0.2831945,0.275517707
450,0.283725841,0.276037563
451,0.284256789,0.276557046
452,0.284787344,0.277076157
453,0.285317505,0.277594894
454,0.285847273,0.27811326
455,0.286376648,0.278631254
456,0.286905631,0.279148876
457,0.287434222,0.279666126
458,0.287962421,0.280183005
459,0.288490228,0.280699514
460,0.289017645,0.281215652
461,0.28954467,0.281731419
462,0.290071305,0.282246817
463,0.290597549,0.282761844
464,0.291123403,0.283276502
465,0.291648867,0.283790791
466,0.292173942,0.284304711
467,0.292698628,0.284818262
468,0.293222925,0.285331444
469,0.293746833,0.285844258
470,0.294270352,0.286356704
471,0.294793484,0.286868783
472,0.295316228,0.287380494
473,0.295838584,0.287891838
474,0.296360554,0.288402815
475,0.296882136,0.288913425
476,0.297403331,0.289423669
477,0.297924141,0.289933547
478,0.298444564,0.290443059
479,0.298964601,0.290952205
480,0.299484253,0.291460986
481,0.30000352,0.291969402
482,0.300522402,0.292477453
483,0.301040899,0.292985139
484,0.301559012,0.293492462
485,0.302076741,0.29399942
486,0.302594086,0.294506014
487,0.303111048,0.295012245
488,0.303627626,0.295518113
489,0.304143821,0.296023618
490,0.304659634,0.296528759
491,0.305175065,0.297033539
492,0.305690113,0.297537956
493,0.30620478,0.298042012
494,0.306719065,0.298545705
495,0.307232969,0.299049037
496,0.307746492,0.299552009
497,0.308259634,0.300054619
498,0.308772396,0.300556868
499,0.309284778,0.301058757
500,0.30979678,0.301560286
501,0.310308402,0.302061455
502,0.310819645,0.302562265
503,0.31133051,0.303062715
504,0.311840995,0.303562806
505,0.312351102,0.304062538
506,0.312860831,0.304561912
507,0.313370183,0.305060927
508,0.313879156,0.305559584
509,0.314387753,0.306057883
510,0.314895972,0.306555825
511,0.315403815,0.30705341
512,0.315911281,0.307550637
513,0.316418371,0.308047508
514,0.316925085,0.308544022
515,0.317431423,0.30904018
516,0.317937387,0.309535982
517,0.318442975,0.310031428
518,0.318948188,0.310526518
519,0.319453027,0.311021254
520,0.319957492,0.311515634
521,0.320461582,0.31200966
522,0.320965299,0.312503331
523,0.321468643,0.312996648
524,0.321971614,0.31348961
525,0.322474211,0.31398222
526,0.322976437,0.314474475
527,0.323478289,0.314966378
528,0.32397977,0.315457927
529,0.324480879,0.315949124
530,0.324981617,0.316439968
531,0.325481984,0.31693046
532,0.325981979,0.317420601
533,0.326481604,0.317910389
534,0.326980859,0.318399826
535,0.327479743,0.318888912
536,0.327978258,0.319377647
537,0.328476403,0.319866031
538,0.328974179,0.320354064
539,0.329471586,0.320841748
540,0.329968625,0.321329082
541,0.330465294,0.321816065
542,0.330961596,0.3223027
543,0.33145753,0.322788985
544,0.331953096,0.323274921
545,0.332448295,0.323760509
546,0.332943126,0.324245748
547,0.333437591,0.324730639
548,0.33393169,0.325215182
549,0.334425422,0.325699378
550,0.334918788,0.326183226
551,0.335411789,0.326666727
552,0.335904424,0.32714988
553,0.336396693,0.327632687
554,0.336888598,0.328115148
555,0.337380139,0.328597263
556,0.337871315,0.329079031
557,0.338362126,0.329560454
558,0.338852574,0.330041532
559,0.339342659,0.330522264
560,0.33983238,0.331002651
561,0.340321738,0.331482694
562,0.340810734,0.331962392
563,0.341299367,0.332441746
564,0.341787637,0.332920756
565,0.342275546,0.333399422
566,0.342763093,0.333877745
567,0.343250279,0.334355724
568,0.343737104,0.334833361
569,0.344223568,0.335310654
570,0.344709671,0.335787606
571,0.345195414,0.336264215
572,0.345680796,0.336740482
573,0.346165819,0.337216407
574,0.346650483,0.337691991
575,0.347134787,0.338167234
576,0.347618732,0.338642135
577,0.348102319,0.339116696
578,0.348585546,0.339590916
579,0.349068416,0.340064796
580,0.349550928,0.340538336
581,0.350033082,0.341011537
582,0.350514879,0.341484397
583,0.350996319,0.341956919
584,0.351477401,0.342429101
585,0.351958128,0.342900944
586,0.352438497,0.343372449
587,0.352918511,0.343843616
588,0.353398169,0.344314444
589,0.353877471,0.344784935
590,0.354356418,0.345255088
591,0.354835011,0.345724903
592,0.355313248,0.346194382
593,0.355791131,0.346663524
594,0.356268659,0.347132329
595,0.356745834,0.347600797
596,0.357222655,0.34806893
597,0.357699122,0.348536726
598,0.358175236,0.349004187
599,0.358650997,0.349471313
600,0.359126406,0.349938103
601,0.359601462,0.350404558
602,0.360076166,0.350870679
603,0.360550519,0.351336465
604,0.361024519,0.351801917
605,0.361498168,0.352267035
606,0.361971467,0.352731819
607,0.362444414,0.35319627
608,0.362917011,0.353660387
609,0.363389257,0.354124172
610,0.363861153,0.354587623
611,0.3643327,0.355050742
612,0.364803897,0.355513529
613,0.365274744,0.355975984
614,0.365745243,0.356438107
615,0.366215393,0.356899898
616,0.366685194,0.357361358
617,0.367154648,0.357822486
618,0.367623753,0.358283284
619,0.36809251,0.358743751
620,0.36856092,0.359203888
621,0.369028983,0.359663695
622,0.369496699,0.360123172
623,0.369964068,0.360582318
624,0.370431091,0.361041136
625,0.370897767,0.361499624
626,0.371364098,0.361957784
627,0.371830082,0.362415614
628,0.372295722,0.362873116
629,0.372761016,0.36333029
630,0.373225966,0.363787136
631,0.37369057,0.364243654
632,0.374154831,0.364699844
633,0.374618747,0.365155707
634,0.375082319,0.365611243
635,0.375545548,0.366066452
636,0.376008433,0.366521334
637,0.376470975,0.36697589
638,0.376933175,0.36743012
639,0.377395031,0.367884024
640,0.377856546,0.368337602
641,0.378317718,0.368790854
642,0.378778548,0.369243782
643,0.379239037,0.369696384
644,0.379699185,0.370148662
645,0.380158991,0.370600615
646,0.380618457,0.371052244
647,0.381077582,0.371503549
648,0.381536366,0.37195453
649,0.381994811,0.372405187
650,0.382452915,0.372855521
651,0.382910681,0.373305532
652,0.383368106,0.37375522
653,0.383825193,0.374204585
654,0.384281941,0.374653628
655,0.38473835,0.375102348
656,0.385194421,0.375550747
657,0.385650154,0.375998824
658,0.38610555,0.376446579
659,0.386560607,0.376894013
660,0.387015327,0.377341126
661,0.387469711,0.377787918
662,0.387923757,0.37823439
663,0.388377467,0.378680541
664,0.38883084,0.379126372
665,0.389283878,0.379571883
666,0.389736579,0.380017075
667,0.390188945,0.380461947
668,0.390640976,0.380906499
669,0.391092672,0.381350733
670,0.391544032,0.381794648
671,0.391995059,0.382238245
672,0.39244575,0.382681523
673,0.392896108,0.383124483
674,0.393346132,0.383567125
675,0.393795823,0.38400945
676,0.39424518,0.384451457
677,0.394694204,0.384893147
678,0.395142895,0.38533452
679,0.395591253,0.385775577
680,0.396039279,0.386216317
681,0.396486973,0.386656741
682,0.396934336,0.387096848
683,0.397381366,0.38753664
684,0.397828065,0.387976116
685,0.398274434,0.388415277
686,0.398720471,0.388854123
687,0.399166177,0.389292654
688,0.399611554,0.38973087
689,0.4000566,0.390168772
690,0.400501316,0.39060636
691,0.400945702,0.391043633
692,0.401389759,0.391480593
693,0.401833487,0.39191724
694,0.402276886,0.392353573
695,0.402719957,0.392789592
696,0.403162699,0.393225299
697,0.403605112,0.393660694
698,0.404047198,0.394095776
699,0.404488956,0.394530546
700,0.404930387,0.394965003
701,0.40537149,0.395399149
702,0.405812267,0.395832984
703,0.406252716,0.396266507
704,0.40669284,0.396699719
705,0.407132637,0.397132621
706,0.407572108,0.397565211
707,0.408011253,0.397997491
708,0.408450072,0.398429462
709,0.408888567,0.398861122
710,0.409326736,0.399292472
711,0.409764581,0.399723513
712,0.410202101,0.400154244
713,0.410639296,0.400584667
714,0.411076168,0.40101478
715,0.411512716,0.401444585
716,0.41194894,0.401874082
717,0.412384841,0.40230327
718,0.412820418,0.402732151
719,0.413255673,0.403160724
720,0.413690605,0.403588989
721,0.414125215,0.404016947
722,0.414559503,0.404444597
723,0.414993468,0.404871941
724,0.415427112,0.405298979
725,0.415860435,0.405725709
726,0.416293436,0.406152134
727,0.416726117,0.406578253
728,0.417158476,0.407004066
729,0.417590516,0.407429573
730,0.418022234,0.407854775
731,0.418453633,0.408279672
732,0.418884712,0.408704264
733,0.419315472,0.409128551
734,0.419745912,0.409552534
735,0.420176034,0.409976213
736,0.420605836,0.410399588
737,0.42103532,0.410822658
738,0.421464485,0.411245426
739,0.421893332,0.41166789
740,0.422321862,0.41209005
741,0.422750073,0.412511908
742,0.423177968,0.412933464
743,0.423605545,0.413354716
744,0.424032805,0.413775667
745,0.424459749,0.414196315
746,0.424886376,0.414616661
747,0.425312686,0.415036706
748,0.425738681,0.41545645
749,0.42616436,0.415875892
750,0.426589723,0.416295033
751,0.427014772,0.416713874
752,0.427439505,0.417132414
753,0.427863923,0.417550654
754,0.428288026,0.417968593
755,0.428711816,0.418386233
756,0.429135291,0.418803573
757,0.429558452,0.419220614
758,0.4299813,0.419637355
759,0.430403834,0.420053797
760,0.430826054,0.420469941
761,0.431247962,0.420885785
762,0.431669558,0.421301332
763,0.43209084,0.42171658
764,0.43251181,0.422131531
765,0.432932469,0.422546183
766,0.433352815,0.422960538
767,0.43377285,0.423374596
768,0.434192574,0.423788356
769,0.434611986,0.42420182
770,0.435031088,0.424614987
771,0.435449878,0.425027858
772,0.435868359,0.425440432
773,0.436286529,0.42585271
774,0.436704389,0.426264693
775,0.43712194,0.426676379
776,0.437539181,0.427087771
777,0.437956113,0.427498867
778,0.438372735,0.427909668
779,0.438789049,0.428320175
780,0.439205054,0.428730386
781,0.439620751,0.429140304
782,0.44003614,0.429549927
783,0.440451221,0.429959257
784,0.440865994,0.430368292
785,0.441280459,0.430777035
786,0.441694618,0.431185484
787,0.442108469,0.431593639
788,0.442522014,0.432001502
789,0.442935252,0.432409073
790,0.443348184,0.432816351
791,0.443760809,0.433223336
792,0.444173129,0.43363003
793,0.444585143,0.434036432
794,0.444996852,0.434442542
795,0.445408256,0.43484836
796,0.445819354,0.435253888
797,0.446230148,0.435659124
798,0.446640638,0.43606407
799,0.447050823,0.436468725
800,0.447460704,0.43687309
801,0.447870281,0.437277165
802,0.448279555,0.43768095
803,0.448688525,0.438084445
804,0.449097192,0.43848765
805,0.449505556,0.438890566
806,0.449913618,0.439293193
807,0.450321377,0.439695531
808,0.450728833,0.440097581
809,0.451135988,0.440499342
810,0.451542841,0.440900814
811,0.451949392,0.441301999
812,0.452355642,0.441702896
813,0.452761591,0.442103505
814,0.453167239,0.442503826
815,0.453572586,0.442903861
816,0.453977633,0.443303608
817,0.454382379,0.443703068
818,0.454786826,0.444102242
819,0.455190972,0.444501129
820,0.455594819,0.444899731
821,0.455998367,0.445298046
822,0.456401616,0.445696075
823,0.456804565,0.446093819
824,0.457207216,0.446491277
825,0.457609569,0.44688845
826,0.458011623,0.447285338
827,0.458413379,0.447681941
828,0.458814838,0.44807826
829,0.459215998,0.448474295
830,0.459616862,0.448870045
831,0.460017428,0.449265511
832,0.460417698,0.449660693
833,0.46081767,0.450055592
834,0.461217346,0.450450208
835,0.461616726,0.45084454
836,0.46201581,0.451238589
837,0.462414598,0.451632356
838,0.462813091,0.45202584
839,0.463211288,0.452419042
840,0.46360919,0.452811961
841,0.464006797,0.453204599
842,0.464404109,0.453596955
843,0.464801127,0.453989029
844,0.46519785,0.454380822
845,0.465594279,0.454772334
846,0.465990415,0.455163565
847,0.466386257,0.455554516
848,0.466781805,0.455945185
849,0.46717706,0.456335575
850,0.467572023,0.456725684
851,0.467966692,0.457115513
852,0.468361069,0.457505063
853,0.468755153,0.457894333
854,0.469148946,0.458283324
855,0.469542446,0.458672035
856,0.469935655,0.459060468
857,0.470328573,0.459448622
858,0.470721199,0.459836498
859,0.471113534,0.460224095
860,0.471505578,0.460611414
861,0.471897332,0.460998455
862,0.472288795,0.461385218
863,0.472679968,0.461771704
864,0.473070851,0.462157913
865,0.473461444,0.462543844
866,0.473851748,0.462929499
867,0.474241763,0.463314876
868,0.474631488,0.463699978
869,0.475020925,0.464084803
870,0.475410073,0.464469351
871,0.475798932,0.464853624
872,0.476187503,0.465237621
873,0.476575786,0.465621343
874,0.476963781,0.466004789
875,0.477351489,0.46638796
876,0.477738909,0.466770856
877,0.478126043,0.467153478
878,0.478512889,0.467535824
879,0.478899448,0.467917897
880,0.479285721,0.468299695
881,0.479671707,0.46868122
882,0.480057408,0.46906247
883,0.480442822,0.469443447
884,0.480827951,0.469824151
885,0.481212794,0.470204581
886,0.481597352,0.470584739
887,0.481981625,0.470964623
888,0.482365613,0.471344236
889,0.482749317,0.471723575
890,0.483132736,0.472102643
891,0.483515871,0.472481438
892,0.483898722,0.472859962
893,0.484281289,0.473238214
894,0.484663572,0.473616195
895,0.485045572,0.473993904
896,0.485427289,0.474371343
897,0.485808723,0.47474851
898,0.486189875,0.475125407
899,0.486570743,0.475502034
900,0.48695133,0.47587839
901,0.487331634,0.476254476
902,0.487711656,0.476630293
903,0.488091397,0.477005839
904,0.488470856,0.477381117
905,0.488850034,0.477756125
906,0.489228931,0.478130863
907,0.489607547,0.478505333
908,0.489985882,0.478879535
909,0.490363937,0.479253467
910,0.490741712,0.479627132
911,0.491119206,0.480000528
912,0.491496421,0.480373656
913,0.491873356,0.480746517
914,0.492250012,0.48111911
915,0.492626388,0.481491436
916,0.493002486,0.481863494
917,0.493378305,0.482235286
918,0.493753845,0.482606811
919,0.494129107,0.482978069
920,0.49450409,0.483349061
921,0.494878796,0.483719786
922,0.495253224,0.484090246
923,0.495627374,0.48446044
924,0.496001247,0.484830368
925,0.496374843,0.48520003
926,0.496748162,0.485569428
927,0.497121205,0.48593856
928,0.49749397,0.486307428
929,0.49786646,0.486676031
930,0.498238673,0.487044369
931,0.49861061,0.487412443
932,0.498982272,0.487780253
933,0.499353658,0.488147799
934,0.499724769,0.488515081
935,0.500095605,0.4888821
936,0.500466166,0.489248855
937,0.500836452,0.489615347
938,0.501206464,0.489981576
939,0.501576201,0.490347543
940,0.501945665,0.490713247
941,0.502314854,0.491078688
942,0.50268377,0.491443867
943,0.503052412,0.491808784
944,0.503420781,0.492173439
945,0.503788877,0.492537833
946,0.504156701,0.492901965
947,0.504524251,0.493265836
948,0.504891529,0.493629446
949,0.505258535,0.493992795
950,0.505625269,0.494355883
951,0.505991731,0.49471871
952,0.506357921,0.495081278
953,0.50672384,0.495443585
954,0.507089488,0.495805632
955,0.507454864,0.496167419
956,0.50781997,0.496528947
957,0.508184805,0.496890215
958,0.50854937,0.497251224
959,0.508913664,0.497611974
960,0.509277689,0.497972466
961,0.509641443,0.498332698
962,0.510004928,0.498692672
963,0.510368144,0.499052388
964,0.51073109,0.499411845
965,0.511093767,0.499771045
966,0.511456175,0.500129987
967,0.511818315,0.500488671
968,0.512180186,0.500847098
969,0.51254179,0.501205268
970,0.512903125,0.501563181
971,0.513264192,0.501920837
972,0.513624991,0.502278236
973,0.513985523,0.502635379
974,0.514345788,0.502992266
975,0.514705786,0.503348896
976,0.515065517,0.503705271
977,0.515424981,0.50406139
978,0.515784179,0.504417253
979,0.51614311,0.504772861
980,0.516501776,0.505128214
981,0.516860175,0.505483312
982,0.517218309,0.505838155
983,0.517576178,0.506192743
984,0.517933781,0.506547077
985,0.518291119,0.506901157
986,0.518648192,0.507254983
987,0.519005001,0.507608554
988,0.519361545,0.507961872
989,0.519717825,0.508314937
990,0.52007384,0.508667748
991,0.520429592,0.509020306
992,0.52078508,0.509372611
993,0.521140305,0.509724663
994,0.521495266,0.510076463
995,0.521849964,0.51042801
996,0.522204399,0.510779305
997,0.522558572,0.511130348
