balls_faced_host,run_factor_smooth,wkt_factor_smooth
5144,1.010750516,0.963838048
5145,1.010750516,0.963838048
5146,1.010750516,0.963838048
5147,1.010750516,0.963838048
5148,1.010750516,0.963838048
5149,1.010750516,0.963838048
5150,1.010750516,0.963838048
5151,1.010750516,0.963838048
5152,1.010750516,0.963838048
5153,1.010750516,0.963838048
5154,1.010750516,0.963838048
5155,1.010750516,0.963838048
5156,1.010750516,0.963838048
5157,1.010750516,0.963838048
5158,1.010750516,0.963838048
5159,1.010750516,0.963838048
5160,1.010750516,0.963838048
5161,1.010750516,0.963838048
5162,1.010750516,0.963838048
5163,1.010750516,0.963838048
5164,1.010750516,0.963838048
5165,1.010750516,0.963838048
5166,1.010750516,0.963838048
5167,1.010750516,0.963838048
5168,1.010750516,0.963838048
5169,1.010750516,0.963838048
5170,1.010750516,0.963838048
5171,1.010750516,0.963838048
5172,1.010750516,0.963838048
5173,1.010750516,0.963838048
5174,1.010750516,0.963838048
5175,1.010750516,0.963838048
5176,1.010750516,0.963838048
5177,1.010750516,0.963838048
5178,1.010750516,0.963838048
5179,1.010750516,0.963838048
5180,1.010750516,0.963838048
5181,1.010750516,0.963838048
5182,1.010750516,0.963838048
5183,1.010750516,0.963838048
5184,1.010750516,0.963838048
5185,1.010750516,0.963838048
5186,1.010750516,0.963838048
5187,1.010750516,0.963838048
5188,1.010750516,0.963838048
5189,1.010750516,0.963838048
5190,1.010750516,0.963838048
5191,1.010750516,0.963838048
5192,1.010750516,0.963838048
5193,1.010750516,0.963838048
5194,1.010750516,0.963838048
5195,1.010750516,0.963838048
5196,1.010750516,0.963838048
5197,1.010750516,0.963838048
5198,1.010750516,0.963838048
5199,1.010750516,0.963838048
5200,1.010750516,0.963838048
5201,1.010750516,0.963838048
5202,1.010750516,0.963838048
5203,1.010750516,0.963838048
5204,1.010750516,0.963838048
5205,1.010750516,0.963838048
5206,1.010750516,0.963838048
5207,1.010750516,0.963838048
5208,1.010750516,0.963838048
5209,1.010750516,0.963838048
5210,1.010750516,0.963838048
5211,1.010750516,0.963838048
5212,1.010750516,0.963838048
5213,1.010750516,0.963838048
5214,1.010750516,0.963838048
5215,1.010750516,0.963838048
5216,1.010750516,0.963838048
5217,1.010750516,0.963838048
5218,1.010750516,0.963838048
5219,1.010750516,0.963838048
5220,1.010750516,0.963838048
5221,1.010750516,0.963838048
5222,1.010750516,0.963838048
5223,1.010750516,0.963838048
5224,1.010750516,0.963838048
5225,1.010750516,0.963838048
5226,1.010750516,0.963838048
5227,1.010750516,0.963838048
5228,1.010750516,0.963838048
5229,1.010750516,0.963838048
5230,1.010750516,0.963838048
5231,1.010750516,0.963838048
5232,1.010750516,0.963838048
5233,1.010750516,0.963838048
5234,1.010750516,0.963838048
5235,1.010750516,0.963838048
5236,1.010750516,0.963838048
5237,1.010750516,0.963838048
5238,1.010750516,0.963838048
5239,1.010750516,0.963838048
5240,1.010750516,0.963838048
5241,1.010750516,0.963838048
5242,1.010750516,0.963838048
5243,1.010750516,0.963838048
5244,1.010750516,0.963838048
5245,1.010750516,0.963838048
5246,1.010750516,0.963838048
5247,1.010750516,0.963838048
5248,1.010750516,0.963838048
5249,1.010750516,0.963838048
5250,1.010750516,0.963838048
5251,1.010750516,0.963838048
5252,1.010750516,0.963838048
5253,1.010750516,0.963838048
5254,1.010750516,0.963838048
5255,1.010750516,0.963838048
5256,1.010750516,0.963838048
5257,1.010750516,0.963838048
5258,1.010750516,0.963838048
5259,1.010750516,0.963838048
5260,1.010750516,0.963838048
5261,1.010750516,0.963838048
5262,1.010750516,0.963838048
5263,1.010750516,0.963838048
5264,1.010750516,0.963838048
5265,1.010750516,0.963838048
5266,1.010750516,0.963838048
5267,1.010750516,0.963838048
5268,1.010750516,0.963838048
5269,1.010750516,0.963838048
5270,1.010750516,0.963838048
5271,1.010750516,0.963838048
5272,1.010750516,0.963838048
5273,1.010750516,0.963838048
5274,1.010750516,0.963838048
5275,1.010750516,0.963838048
5276,1.010750516,0.963838048
5277,1.010750516,0.963838048
5278,1.010750516,0.963838048
5279,1.010750516,0.963838048
5280,1.010750516,0.963838048
5281,1.010750516,0.963838048
5282,1.010750516,0.963838048
5283,1.010750516,0.963838048
5284,1.010750516,0.963838048
5285,1.010750516,0.963838048
5286,1.010750516,0.963838048
5287,1.010750516,0.963838048
5288,1.010750516,0.963838048
5289,1.010750516,0.963838048
5290,1.010750516,0.963838048
5291,1.010750516,0.963838048
5292,1.010750516,0.963838048
5293,1.010750516,0.963838048
5294,1.010750516,0.963838048
5295,1.010750516,0.963838048
5296,1.010750516,0.963838048
5297,1.010750516,0.963838048
5298,1.010750516,0.963838048
5299,1.010750516,0.963838048
5300,1.010750516,0.963838048
5301,1.010750516,0.963838048
5302,1.010750516,0.963838048
5303,1.010750516,0.963838048
5304,1.010750516,0.963838048
5305,1.010750516,0.963838048
5306,1.010750516,0.963838048
5307,1.010750516,0.963838048
5308,1.010750516,0.963838048
5309,1.010750516,0.963838048
5310,1.010750516,0.963838048
5311,1.010750516,0.963838048
5312,1.010750516,0.963838048
5313,1.010750516,0.963838048
5314,1.010750516,0.963838048
5315,1.010750516,0.963838048
5316,1.010750516,0.963838048
5317,1.010750516,0.963838048
5318,1.010750516,0.963838048
5319,1.010750516,0.963838048
5320,1.010750516,0.963838048
5321,1.010750516,0.963838048
5322,1.010750516,0.963838048
5323,1.010750516,0.963838048
5324,1.010750516,0.963838048
5325,1.010750516,0.963838048
5326,1.010750516,0.963838048
5327,1.010750516,0.963838048
5328,1.010750516,0.963838048
5329,1.010750516,0.963838048
5330,1.010750516,0.963838048
5331,1.010750516,0.963838048
5332,1.010750516,0.963838048
5333,1.010750516,0.963838048
5334,1.010750516,0.963838048
5335,1.010750516,0.963838048
5336,1.010750516,0.963838048
5337,1.010750516,0.963838048
5338,1.010750516,0.963838048
5339,1.010750516,0.963838048
5340,1.010750516,0.963838048
5341,1.010750516,0.963838048
5342,1.010750516,0.963838048
5343,1.010750516,0.963838048
5344,1.010750516,0.963838048
5345,1.010750516,0.963838048
5346,1.010750516,0.963838048
5347,1.010750516,0.963838048
5348,1.010750516,0.963838048
5349,1.010750516,0.963838048
5350,1.010750516,0.963838048
5351,1.010750516,0.963838048
5352,1.010750516,0.963838048
5353,1.010750516,0.963838048
5354,1.010750516,0.963838048
5355,1.010750516,0.963838048
5356,1.010750516,0.963838048
5357,1.010750516,0.963838048
5358,1.010750516,0.963838048
5359,1.010750516,0.963838048
5360,1.010750516,0.963838048
5361,1.010750516,0.963838048
5362,1.010750516,0.963838048
5363,1.010750516,0.963838048
5364,1.010750516,0.963838048
5365,1.010750516,0.963838048
5366,1.010750516,0.963838048
5367,1.010750516,0.963838048
5368,1.010750516,0.963838048
5369,1.010750516,0.963838048
5370,1.010750516,0.963838048
5371,1.010750516,0.963838048
5372,1.010750516,0.963838048
5373,1.010750516,0.963838048
5374,1.010750516,0.963838048
5375,1.010750516,0.963838048
5376,1.010750516,0.963838048
5377,1.010750516,0.963838048
5378,1.010750516,0.963838048
5379,1.010750516,0.963838048
5380,1.010750516,0.963838048
5381,1.010750516,0.963838048
5382,1.010750516,0.963838048
5383,1.010750516,0.963838048
5384,1.010750516,0.963838048
5385,1.010750516,0.963838048
5386,1.010750516,0.963838048
5387,1.010750516,0.963838048
5388,1.010750516,0.963838048
5389,1.010750516,0.963838048
5390,1.010750516,0.963838048
5391,1.010750516,0.963838048
5392,1.010750516,0.963838048
5393,1.010750516,0.963838048
5394,1.010750516,0.963838048
5395,1.010750516,0.963838048
5396,1.010750516,0.963838048
5397,1.010750516,0.963838048
5398,1.010750516,0.963838048
5399,1.010750516,0.963838048
5400,1.010750516,0.963838048
5401,1.010750516,0.963838048
5402,1.010750516,0.963838048
5403,1.010750516,0.963838048
5404,1.010750516,0.963838048
5405,1.010750516,0.963838048
5406,1.010750516,0.963838048
5407,1.010750516,0.963838048
5408,1.010750516,0.963838048
5409,1.010750516,0.963838048
5410,1.010750516,0.963838048
5411,1.010750516,0.963838048
5412,1.010750516,0.963838048
5413,1.010750516,0.963838048
5414,1.010750516,0.963838048
5415,1.010750516,0.963838048
5416,1.010750516,0.963838048
5417,1.010750516,0.963838048
5418,1.010750516,0.963838048
5419,1.010750516,0.963838048
5420,1.010750516,0.963838048
5421,1.010750516,0.963838048
5422,1.010750516,0.963838048
5423,1.010750516,0.963838048
5424,1.010750516,0.963838048
5425,1.010750516,0.963838048
5426,1.010750516,0.963838048
5427,1.010750516,0.963838048
5428,1.010750516,0.963838048
5429,1.010750516,0.963838048
5430,1.010750516,0.963838048
5431,1.010750516,0.963838048
5432,1.010750516,0.963838048
5433,1.010750516,0.963838048
5434,1.010750516,0.963838048
5435,1.010750516,0.963838048
5436,1.010750516,0.963838048
5437,1.010750516,0.963838048
5438,1.010750516,0.963838048
5439,1.010750516,0.963838048
5440,1.010750516,0.963838048
5441,1.010750516,0.963838048
5442,1.010750516,0.963838048
5443,1.010750516,0.963838048
5444,1.010750516,0.963838048
5445,1.010750516,0.963838048
5446,1.010750516,0.963838048
5447,1.010750516,0.963838048
5448,1.010750516,0.963838048
5449,1.010750516,0.963838048
5450,1.010750516,0.963838048
5451,1.010750516,0.963838048
5452,1.010750516,0.963838048
5453,1.010750516,0.963838048
5454,1.010750516,0.963838048
5455,1.010750516,0.963838048
5456,1.010750516,0.963838048
5457,1.010750516,0.963838048
5458,1.010750516,0.963838048
5459,1.010750516,0.963838048
5460,1.010750516,0.963838048
5461,1.010750516,0.963838048
5462,1.010750516,0.963838048
5463,1.010750516,0.963838048
5464,1.010750516,0.963838048
5465,1.010750516,0.963838048
5466,1.010750516,0.963838048
5467,1.010750516,0.963838048
5468,1.010750516,0.963838048
5469,1.010750516,0.963838048
5470,1.010750516,0.963838048
5471,1.010750516,0.963838048
5472,1.010750516,0.963838048
5473,1.010750516,0.963838048
5474,1.010750516,0.963838048
5475,1.010750516,0.963838048
5476,1.010750516,0.963838048
5477,1.010750516,0.963838048
5478,1.010750516,0.963838048
5479,1.010750516,0.963838048
5480,1.010750516,0.963838048
5481,1.010750516,0.963838048
5482,1.010750516,0.963838048
5483,1.010750516,0.963838048
5484,1.010750516,0.963838048
5485,1.010750516,0.963838048
5486,1.010750516,0.963838048
5487,1.010750516,0.963838048
5488,1.010750516,0.963838048
5489,1.010750516,0.963838048
5490,1.010750516,0.963838048
5491,1.010750516,0.963838048
5492,1.010750516,0.963838048
5493,1.010750516,0.963838048
5494,1.010750516,0.963838048
5495,1.010750516,0.963838048
5496,1.010750516,0.963838048
5497,1.010750516,0.963838048
5498,1.010750516,0.963838048
5499,1.010750516,0.963838048
5500,1.010750516,0.963838048
5501,1.010750516,0.963838048
5502,1.010750516,0.963838048
5503,1.010750516,0.963838048
5504,1.010750516,0.963838048
5505,1.010750516,0.963838048
5506,1.010750516,0.963838048
5507,1.010750516,0.963838048
5508,1.010750516,0.963838048
5509,1.010750516,0.963838048
5510,1.010750516,0.963838048
5511,1.010750516,0.963838048
5512,1.010750516,0.963838048
5513,1.010750516,0.963838048
5514,1.010750516,0.963838048
5515,1.010750516,0.963838048
5516,1.010750516,0.963838048
5517,1.010750516,0.963838048
5518,1.010750516,0.963838048
5519,1.010750516,0.963838048
5520,1.010750516,0.963838048
5521,1.010750516,0.963838048
5522,1.010750516,0.963838048
5523,1.010750516,0.963838048
5524,1.010750516,0.963838048
5525,1.010750516,0.963838048
5526,1.010750516,0.963838048
5527,1.010750516,0.963838048
5528,1.010750516,0.963838048
5529,1.010750516,0.963838048
5530,1.010750516,0.963838048
5531,1.010750516,0.963838048
5532,1.010750516,0.963838048
5533,1.010750516,0.963838048
5534,1.010750516,0.963838048
5535,1.010750516,0.963838048
5536,1.010750516,0.963838048
5537,1.010750516,0.963838048
5538,1.010750516,0.963838048
5539,1.010750516,0.963838048
5540,1.010750516,0.963838048
5541,1.010750516,0.963838048
5542,1.010750516,0.963838048
5543,1.010750516,0.963838048
5544,1.010750516,0.963838048
5545,1.010750516,0.963838048
5546,1.010750516,0.963838048
5547,1.010750516,0.963838048
5548,1.010750516,0.963838048
5549,1.010750516,0.963838048
5550,1.010750516,0.963838048
5551,1.010750516,0.963838048
5552,1.010750516,0.963838048
5553,1.010750516,0.963838048
5554,1.010750516,0.963838048
5555,1.010750516,0.963838048
5556,1.010750516,0.963838048
5557,1.010750516,0.963838048
5558,1.010750516,0.963838048
5559,1.010750516,0.963838048
5560,1.010750516,0.963838048
5561,1.010750516,0.963838048
5562,1.010750516,0.963838048
5563,1.010750516,0.963838048
5564,1.010750516,0.963838048
5565,1.010750516,0.963838048
5566,1.010750516,0.963838048
5567,1.010750516,0.963838048
5568,1.010750516,0.963838048
5569,1.010750516,0.963838048
5570,1.010750516,0.963838048
5571,1.010750516,0.963838048
5572,1.010750516,0.963838048
5573,1.010750516,0.963838048
5574,1.010750516,0.963838048
5575,1.010750516,0.963838048
5576,1.010750516,0.963838048
5577,1.010750516,0.963838048
5578,1.010750516,0.963838048
5579,1.010750516,0.963838048
5580,1.010750516,0.963838048
5581,1.010750516,0.963838048
5582,1.010750516,0.963838048
5583,1.010750516,0.963838048
5584,1.010750516,0.963838048
5585,1.010750516,0.963838048
5586,1.010750516,0.963838048
5587,1.010750516,0.963838048
5588,1.010750516,0.963838048
5589,1.010750516,0.963838048
5590,1.010750516,0.963838048
5591,1.010750516,0.963838048
5592,1.010750516,0.963838048
5593,1.010750516,0.963838048
5594,1.010750516,0.963838048
5595,1.010750516,0.963838048
5596,1.010750516,0.963838048
5597,1.010750516,0.963838048
5598,1.010750516,0.963838048
5599,1.010750516,0.963838048
5600,1.010750516,0.963838048
5601,1.010750516,0.963838048
5602,1.010750516,0.963838048
5603,1.010750516,0.963838048
5604,1.010750516,0.963838048
5605,1.010750516,0.963838048
5606,1.010750516,0.963838048
5607,1.010750516,0.963838048
5608,1.010750516,0.963838048
5609,1.010750516,0.963838048
5610,1.010750516,0.963838048
5611,1.010750516,0.963838048
5612,1.010750516,0.963838048
5613,1.010750516,0.963838048
5614,1.010750516,0.963838048
5615,1.010750516,0.963838048
5616,1.010750516,0.963838048
5617,1.010750516,0.963838048
5618,1.010750516,0.963838048
5619,1.010750516,0.963838048
5620,1.010750516,0.963838048
5621,1.010750516,0.963838048
5622,1.010750516,0.963838048
5623,1.010750516,0.963838048
5624,1.010750516,0.963838048
5625,1.010750516,0.963838048
5626,1.010750516,0.963838048
5627,1.010750516,0.963838048
5628,1.010750516,0.963838048
5629,1.010750516,0.963838048
5630,1.010750516,0.963838048
5631,1.010750516,0.963838048
5632,1.010750516,0.963838048
5633,1.010750516,0.963838048
5634,1.010750516,0.963838048
5635,1.010750516,0.963838048
5636,1.010750516,0.963838048
5637,1.010750516,0.963838048
5638,1.010750516,0.963838048
5639,1.010750516,0.963838048
5640,1.010750516,0.963838048
5641,1.010750516,0.963838048
5642,1.010750516,0.963838048
5643,1.010750516,0.963838048
5644,1.010750516,0.963838048
5645,1.010750516,0.963838048
5646,1.010750516,0.963838048
5647,1.010750516,0.963838048
5648,1.010750516,0.963838048
5649,1.010750516,0.963838048
5650,1.010750516,0.963838048
5651,1.010750516,0.963838048
5652,1.010750516,0.963838048
5653,1.010750516,0.963838048
5654,1.010750516,0.963838048
5655,1.010750516,0.963838048
5656,1.010750516,0.963838048
5657,1.010750516,0.963838048
5658,1.010750516,0.963838048
5659,1.010750516,0.963838048
5660,1.010750516,0.963838048
5661,1.010750516,0.963838048
5662,1.010750516,0.963838048
5663,1.010750516,0.963838048
5664,1.010750516,0.963838048
5665,1.010750516,0.963838048
5666,1.010750516,0.963838048
5667,1.010750516,0.963838048
5668,1.010750516,0.963838048
5669,1.010750516,0.963838048
5670,1.010750516,0.963838048
5671,1.010750516,0.963838048
5672,1.010750516,0.963838048
5673,1.010750516,0.963838048
5674,1.010750516,0.963838048
5675,1.010750516,0.963838048
5676,1.010750516,0.963838048
5677,1.010750516,0.963838048
5678,1.010750516,0.963838048
5679,1.010750516,0.963838048
5680,1.010750516,0.963838048
5681,1.010750516,0.963838048
5682,1.010750516,0.963838048
5683,1.010750516,0.963838048
5684,1.010750516,0.963838048
5685,1.010750516,0.963838048
5686,1.010750516,0.963838048
5687,1.010750516,0.963838048
5688,1.010750516,0.963838048
5689,1.010750516,0.963838048
5690,1.010750516,0.963838048
5691,1.010750516,0.963838048
5692,1.010750516,0.963838048
5693,1.010750516,0.963838048
5694,1.010750516,0.963838048
5695,1.010750516,0.963838048
5696,1.010750516,0.963838048
5697,1.010750516,0.963838048
5698,1.010750516,0.963838048
5699,1.010750516,0.963838048
5700,1.010750516,0.963838048
5701,1.010750516,0.963838048
5702,1.010750516,0.963838048
5703,1.010750516,0.963838048
5704,1.010750516,0.963838048
5705,1.010750516,0.963838048
5706,1.010750516,0.963838048
5707,1.010750516,0.963838048
5708,1.010750516,0.963838048
5709,1.010750516,0.963838048
5710,1.010750516,0.963838048
5711,1.010750516,0.963838048
5712,1.010750516,0.963838048
5713,1.010750516,0.963838048
5714,1.010750516,0.963838048
5715,1.010750516,0.963838048
5716,1.010750516,0.963838048
5717,1.010750516,0.963838048
5718,1.010750516,0.963838048
5719,1.010750516,0.963838048
5720,1.010750516,0.963838048
5721,1.010750516,0.963838048
5722,1.010750516,0.963838048
5723,1.010750516,0.963838048
5724,1.010750516,0.963838048
5725,1.010750516,0.963838048
5726,1.010750516,0.963838048
5727,1.010750516,0.963838048
5728,1.010750516,0.963838048
5729,1.010750516,0.963838048
5730,1.010750516,0.963838048
5731,1.010750516,0.963838048
5732,1.010750516,0.963838048
5733,1.010750516,0.963838048
5734,1.010750516,0.963838048
5735,1.010750516,0.963838048
5736,1.010750516,0.963838048
5737,1.010750516,0.963838048
5738,1.010750516,0.963838048
5739,1.010750516,0.963838048
5740,1.010750516,0.963838048
5741,1.010750516,0.963838048
5742,1.010750516,0.963838048
5743,1.010750516,0.963838048
5744,1.010750516,0.963838048
5745,1.010750516,0.963838048
5746,1.010750516,0.963838048
5747,1.010750516,0.963838048
5748,1.010750516,0.963838048
5749,1.010750516,0.963838048
5750,1.010750516,0.963838048
5751,1.010750516,0.963838048
5752,1.010750516,0.963838048
5753,1.010750516,0.963838048
5754,1.010750516,0.963838048
5755,1.010750516,0.963838048
5756,1.010750516,0.963838048
5757,1.010750516,0.963838048
5758,1.010750516,0.963838048
5759,1.010750516,0.963838048
5760,1.010750516,0.963838048
5761,1.010750516,0.963838048
5762,1.010750516,0.963838048
5763,1.010750516,0.963838048
5764,1.010750516,0.963838048
5765,1.010750516,0.963838048
5766,1.010750516,0.963838048
5767,1.010750516,0.963838048
5768,1.010750516,0.963838048
5769,1.010750516,0.963838048
5770,1.010750516,0.963838048
5771,1.010750516,0.963838048
5772,1.010750516,0.963838048
5773,1.010750516,0.963838048
5774,1.010750516,0.963838048
5775,1.010750516,0.963838048
5776,1.010750516,0.963838048
5777,1.010750516,0.963838048
5778,1.010750516,0.963838048
5779,1.010750516,0.963838048
5780,1.010750516,0.963838048
5781,1.010750516,0.963838048
5782,1.010750516,0.963838048
5783,1.010750516,0.963838048
5784,1.010750516,0.963838048
5785,1.010750516,0.963838048
5786,1.010750516,0.963838048
5787,1.010750516,0.963838048
5788,1.010750516,0.963838048
5789,1.010750516,0.963838048
5790,1.010750516,0.963838048
5791,1.010750516,0.963838048
5792,1.010750516,0.963838048
5793,1.010750516,0.963838048
5794,1.010750516,0.963838048
5795,1.010750516,0.963838048
5796,1.010750516,0.963838048
5797,1.010750516,0.963838048
5798,1.010750516,0.963838048
5799,1.010750516,0.963838048
5800,1.010750516,0.963838048
5801,1.010750516,0.963838048
5802,1.010750516,0.963838048
5803,1.010750516,0.963838048
5804,1.010750516,0.963838048
5805,1.010750516,0.963838048
5806,1.010750516,0.963838048
5807,1.010750516,0.963838048
5808,1.010750516,0.963838048
5809,1.010750516,0.963838048
5810,1.010750516,0.963838048
5811,1.010750516,0.963838048
5812,1.010750516,0.963838048
5813,1.010750516,0.963838048
5814,1.010750516,0.963838048
5815,1.010750516,0.963838048
5816,1.010750516,0.963838048
5817,1.010750516,0.963838048
5818,1.010750516,0.963838048
5819,1.010750516,0.963838048
5820,1.010750516,0.963838048
5821,1.010750516,0.963838048
5822,1.010750516,0.963838048
5823,1.010750516,0.963838048
5824,1.010750516,0.963838048
5825,1.010750516,0.963838048
5826,1.010750516,0.963838048
5827,1.010750516,0.963838048
5828,1.010750516,0.963838048
5829,1.010750516,0.963838048
5830,1.010750516,0.963838048
5831,1.010750516,0.963838048
5832,1.010750516,0.963838048
5833,1.010750516,0.963838048
5834,1.010750516,0.963838048
5835,1.010750516,0.963838048
5836,1.010750516,0.963838048
5837,1.010750516,0.963838048
5838,1.010750516,0.963838048
5839,1.010750516,0.963838048
5840,1.010750516,0.963838048
5841,1.010750516,0.963838048
5842,1.010750516,0.963838048
5843,1.010750516,0.963838048
5844,1.010750516,0.963838048
5845,1.010750516,0.963838048
5846,1.010750516,0.963838048
5847,1.010750516,0.963838048
5848,1.010750516,0.963838048
5849,1.010750516,0.963838048
5850,1.010750516,0.963838048
5851,1.010750516,0.963838048
5852,1.010750516,0.963838048
5853,1.010750516,0.963838048
5854,1.010750516,0.963838048
5855,1.010750516,0.963838048
5856,1.010750516,0.963838048
5857,1.010750516,0.963838048
5858,1.010750516,0.963838048
5859,1.010750516,0.963838048
5860,1.010750516,0.963838048
5861,1.010750516,0.963838048
5862,1.010750516,0.963838048
5863,1.010750516,0.963838048
5864,1.010750516,0.963838048
5865,1.010750516,0.963838048
5866,1.010750516,0.963838048
5867,1.010750516,0.963838048
5868,1.010750516,0.963838048
5869,1.010750516,0.963838048
5870,1.010750516,0.963838048
5871,1.010750516,0.963838048
5872,1.010750516,0.963838048
5873,1.010750516,0.963838048
5874,1.010750516,0.963838048
5875,1.010750516,0.963838048
5876,1.010750516,0.963838048
5877,1.010750516,0.963838048
5878,1.010750516,0.963838048
5879,1.010750516,0.963838048
5880,1.010750516,0.963838048
5881,1.010750516,0.963838048
5882,1.010750516,0.963838048
5883,1.010750516,0.963838048
5884,1.010750516,0.963838048
5885,1.010750516,0.963838048
5886,1.010750516,0.963838048
5887,1.010750516,0.963838048
5888,1.010750516,0.963838048
5889,1.010750516,0.963838048
5890,1.010750516,0.963838048
5891,1.010750516,0.963838048
5892,1.010750516,0.963838048
5893,1.010750516,0.963838048
5894,1.010750516,0.963838048
5895,1.010750516,0.963838048
5896,1.010750516,0.963838048
5897,1.010750516,0.963838048
5898,1.010750516,0.963838048
5899,1.010750516,0.963838048
5900,1.010750516,0.963838048
5901,1.010750516,0.963838048
5902,1.010750516,0.963838048
5903,1.010750516,0.963838048
5904,1.010750516,0.963838048
5905,1.010750516,0.963838048
5906,1.010750516,0.963838048
5907,1.010750516,0.963838048
5908,1.010750516,0.963838048
5909,1.010750516,0.963838048
5910,1.010750516,0.963838048
5911,1.010750516,0.963838048
5912,1.010750516,0.963838048
5913,1.010750516,0.963838048
5914,1.010750516,0.963838048
5915,1.010750516,0.963838048
5916,1.010750516,0.963838048
5917,1.010750516,0.963838048
5918,1.010750516,0.963838048
5919,1.010750516,0.963838048
5920,1.010750516,0.963838048
5921,1.010750516,0.963838048
5922,1.010750516,0.963838048
5923,1.010750516,0.963838048
5924,1.010750516,0.963838048
5925,1.010750516,0.963838048
5926,1.010750516,0.963838048
5927,1.010750516,0.963838048
5928,1.010750516,0.963838048
5929,1.010750516,0.963838048
5930,1.010750516,0.963838048
5931,1.010750516,0.963838048
5932,1.010750516,0.963838048
5933,1.010750516,0.963838048
5934,1.010750516,0.963838048
5935,1.010750516,0.963838048
5936,1.010750516,0.963838048
5937,1.010750516,0.963838048
5938,1.010750516,0.963838048
5939,1.010750516,0.963838048
5940,1.010750516,0.963838048
5941,1.010750516,0.963838048
5942,1.010750516,0.963838048
5943,1.010750516,0.963838048
5944,1.010750516,0.963838048
5945,1.010750516,0.963838048
5946,1.010750516,0.963838048
5947,1.010750516,0.963838048
5948,1.010750516,0.963838048
5949,1.010750516,0.963838048
5950,1.010750516,0.963838048
5951,1.010750516,0.963838048
5952,1.010750516,0.963838048
5953,1.010750516,0.963838048
5954,1.010750516,0.963838048
5955,1.010750516,0.963838048
5956,1.010750516,0.963838048
5957,1.010750516,0.963838048
5958,1.010750516,0.963838048
5959,1.010750516,0.963838048
5960,1.010750516,0.963838048
5961,1.010750516,0.963838048
5962,1.010750516,0.963838048
5963,1.010750516,0.963838048
5964,1.010750516,0.963838048
5965,1.010750516,0.963838048
5966,1.010750516,0.963838048
5967,1.010750516,0.963838048
5968,1.010750516,0.963838048
5969,1.010750516,0.963838048
5970,1.010750516,0.963838048
5971,1.010750516,0.963838048
5972,1.010750516,0.963838048
5973,1.010750516,0.963838048
5974,1.010750516,0.963838048
5975,1.010750516,0.963838048
5976,1.010750516,0.963838048
5977,1.010750516,0.963838048
5978,1.010750516,0.963838048
5979,1.010750516,0.963838048
5980,1.010750516,0.963838048
5981,1.010750516,0.963838048
5982,1.010750516,0.963838048
5983,1.010750516,0.963838048
5984,1.010750516,0.963838048
5985,1.010750516,0.963838048
5986,1.010750516,0.963838048
5987,1.010750516,0.963838048
5988,1.010750516,0.963838048
5989,1.010750516,0.963838048
5990,1.010750516,0.963838048
5991,1.010750516,0.963838048
5992,1.010750516,0.963838048
5993,1.010750516,0.963838048
5994,1.010750516,0.963838048
5995,1.010750516,0.963838048
5996,1.010750516,0.963838048
5997,1.010750516,0.963838048
5998,1.010750516,0.963838048
5999,1.010750516,0.963838048
6000,1.010750516,0.963838048
6001,1.010750516,0.963838048
6002,1.010750516,0.963838048
6003,1.010750516,0.963838048
6004,1.010750516,0.963838048
6005,1.010750516,0.963838048
6006,1.010750516,0.963838048
6007,1.010750516,0.963838048
6008,1.010750516,0.963838048
6009,1.010750516,0.963838048
6010,1.010750516,0.963838048
6011,1.010750516,0.963838048
6012,1.010750516,0.963838048
6013,1.010750516,0.963838048
6014,1.010750516,0.963838048
6015,1.010750516,0.963838048
6016,1.010750516,0.963838048
6017,1.010750516,0.963838048
6018,1.010750516,0.963838048
6019,1.010750516,0.963838048
6020,1.010750516,0.963838048
6021,1.010750516,0.963838048
6022,1.010750516,0.963838048
6023,1.010750516,0.963838048
6024,1.010750516,0.963838048
6025,1.010750516,0.963838048
6026,1.010750516,0.963838048
6027,1.010750516,0.963838048
6028,1.010750516,0.963838048
6029,1.010750516,0.963838048
6030,1.010750516,0.963838048
6031,1.010750516,0.963838048
6032,1.010750516,0.963838048
6033,1.010750516,0.963838048
6034,1.010750516,0.963838048
6035,1.010750516,0.963838048
6036,1.010750516,0.963838048
6037,1.010750516,0.963838048
6038,1.010750516,0.963838048
6039,1.010750516,0.963838048
6040,1.010750516,0.963838048
6041,1.010750516,0.963838048
6042,1.010750516,0.963838048
6043,1.010750516,0.963838048
6044,1.010750516,0.963838048
6045,1.010750516,0.963838048
6046,1.010750516,0.963838048
6047,1.010750516,0.963838048
6048,1.010750516,0.963838048
6049,1.010750516,0.963838048
6050,1.010750516,0.963838048
6051,1.010750516,0.963838048
6052,1.010750516,0.963838048
6053,1.010750516,0.963838048
6054,1.010750516,0.963838048
6055,1.010750516,0.963838048
6056,1.010750516,0.963838048
6057,1.010750516,0.963838048
6058,1.010750516,0.963838048
6059,1.010750516,0.963838048
6060,1.010750516,0.963838048
6061,1.010750516,0.963838048
6062,1.010750516,0.963838048
6063,1.010750516,0.963838048
6064,1.010750516,0.963838048
6065,1.010750516,0.963838048
6066,1.010750516,0.963838048
6067,1.010750516,0.963838048
6068,1.010750516,0.963838048
6069,1.010750516,0.963838048
6070,1.010750516,0.963838048
6071,1.010750516,0.963838048
6072,1.010750516,0.963838048
6073,1.010750516,0.963838048
6074,1.010750516,0.963838048
