ballsremaining,wickets,wkt_value_sum_smooth
36,1,1.7353366621357136
35,1,1.5122948646321357
34,1,1.2990936211943307
33,1,1.0960650136088894
32,1,0.90356026321175
31,1,0.7219501919454121
30,1,0.5516256834159758
29,1,0.3929981439503347
28,1,0.2464999636532709
27,1,0.1125849774646195
26,1,0.0
25,1,0.0
24,1,0.0
23,1,0.0
22,1,0.0
21,1,0.0
20,1,0.0
19,1,0.0
18,1,0.0
17,1,0.0
16,1,0.0
15,1,0.0
14,1,0.0
13,1,0.0
12,1,0.0
11,1,0.1418573184412981
10,1,0.3143072448369564
9,1,0.511702066178028
8,1,0.7349906701248621
7,1,0.9851526103154544
6,1,1.2631985674225863
5,1,1.5701708102109482
4,1,1.9071436565942763
3,1,2.2752239346924794
2,1,2.675551443888774
1,1,3.109299415886813
118,2,51.079788701378085
117,2,50.14093011281113
116,2,49.2133227748686
115,2,48.29706087449437
114,2,47.392222609866295
113,2,46.49887065145351
112,2,45.61705260307334
111,2,44.74680146294883
110,2,43.88813608476529
109,2,43.04106163872811
108,2,42.20557007261925
107,2,41.38164057285487
106,2,40.56924002554208
105,2,39.76832347753632
104,2,38.978834597498384
103,2,38.20070613695171
102,2,37.43386039133905
101,2,36.67820966108029
100,2,35.93365671262907
99,2,35.20009523953005
98,2,34.47741032347598
97,2,33.7654788953651
96,2,33.06417019635795
95,2,32.37334623893466
94,2,31.692862267951995
93,2,31.0225672217006
92,2,30.3623041929621
91,2,29.711910890066115
90,2,29.071220097947467
89,2,28.440060139203453
88,2,27.81825533515073
87,2,27.2056264668826
86,2,26.60199123632604
85,2,26.007164727298985
84,2,25.4209598665673
83,2,24.843187884902044
82,2,24.27365877813645
81,2,23.712181768223232
80,2,23.15856576429148
79,2,22.612619823704065
78,2,22.07415361311465
77,2,21.54297786952469
76,2,21.0189048613408
75,2,20.501748849431724
74,2,19.99132654818552
73,2,19.487457586566613
72,2,18.9899649691731
71,2,18.49867553729372
70,2,18.01342042996501
69,2,17.534035545028573
68,2,17.060362000188
67,2,16.592246594066104
66,2,16.129542267262096
65,2,15.672108563408653
64,2,15.219812090229109
63,2,14.772526980594431
62,2,14.330135353580538
61,2,13.89252777552536
60,2,13.459603721085928
59,2,13.031272034295569
58,2,12.607451389620994
57,2,12.188070753019424
56,2,11.773069842995769
55,2,11.362399591659717
54,2,10.956022605782891
53,2,10.553913627855938
52,2,10.156059997145691
