inningBallsRemainingOriginal,inningBallsRemaining,totalInningWickets,mean_hundred,count_hundred,mean_t20,count_t20,ratio_hundred_vs_t20,ratio_pred_constrained,mean_hundred_adj
91.0,107.0,2,101.40636324889772,7,123.07920151592093,70,0.8239114488874896,0.9060877287613394,111.91671626270069
92.0,108.0,0,124.76339311982714,108,136.9385802782952,671,0.9110901607587513,0.9050825997848141,137.84752148532078
92.0,108.0,1,112.43107055018041,50,126.8497757021487,322,0.8863324347862914,0.9050825997848141,124.22188933574814
93.0,110.0,0,124.92764906276787,113,138.80379257200394,708,0.9000305160823479,0.9031773601870411,138.3201733897496
93.0,110.0,1,113.10369359249347,44,128.19279599234235,297,0.8822936789618799,0.9031773601870411,125.22866335917739
94.0,111.0,0,126.79322564740573,125,139.3183809151606,745,0.910096893277979,0.9022772495657936,140.52579260800707
94.0,111.0,1,112.81904082479319,41,128.7194671542754,271,0.8764722486737385,0.9022772495657936,125.03810871778663
95.0,113.0,0,126.54385777486773,130,140.2303309962552,814,0.9024000505157979,0.9005820466785757,140.51341378786353
95.0,113.0,1,114.87512016419396,31,131.77404778483876,219,0.8717583021488613,0.9005820466785757,127.55652923335893
96.0,114.0,0,127.01100763567717,128,141.22702178416486,882,0.8993392767977944,0.8997869544126055,141.15675606632004
96.0,114.0,1,114.98742054702518,29,133.16062596133355,182,0.8635241815430831,0.8997869544126055,127.79405167314378
97.0,116.0,0,128.16763798890184,137,142.2020125525348,930,0.9013067796178473,0.8983017882359428,142.6777054964941
97.0,116.0,1,117.51358914086764,22,132.36414730991754,121,0.887805282088368,0.8983017882359428,130.81749438753448
98.0,117.0,0,127.54301227435597,148,142.69639921727122,969,0.893806802231621,0.8976117143252501,142.09151934946863
98.0,117.0,1,121.902205453626,12,131.0874324197504,98,0.9299305295971263,0.8976117143252501,135.80728003896644
99.0,119.0,0,128.41711208566414,149,144.17993030543832,1038,0.8906725909328614,0.8963365848591425,143.26885040159846
99.0,119.0,1,124.36320277295421,6,132.85747254757237,29,0.9360647947628492,0.8963365848591425,138.74609702838097
100.0,120.0,0,129.6006848532537,165,144.7142066099473,1094,0.8955629712469797,0.8957515293037274,144.68374388821087
